feature_id,cf_class,cf_superclass,cf_subclass,molecular_family
1811,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
9536,no_matches,no_matches,no_matches,mf_singleton
3496,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_singleton
13745,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
8939,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_singleton
17329,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_141
9672,no_matches,no_matches,no_matches,mf_singleton
18130,Tannins,Phenylpropanoids_and_polyketides,not_available,mf_551
11635,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_329
669,no_matches,no_matches,no_matches,mf_singleton
433,Carboxylic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Amino_acids-_peptides-_and_analogues,mf_1
5670,Organooxygen_compounds,Organic_oxygen_compounds,not_available,mf_23
17773,Tannins,Phenylpropanoids_and_polyketides,not_available,mf_551
12010,no_matches,no_matches,no_matches,mf_singleton
11980,no_matches,no_matches,no_matches,mf_138
9647,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
3871,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_353
9379,not_available,Lignot_availables-_neolignot_availables_and_related_compounds,not_available,mf_singleton
14443,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
3132,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_267
16793,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
12971,Benzene_and_substituted_derivatives,Benzenoids,Styrenes,mf_378
14201,no_matches,no_matches,no_matches,mf_singleton
15342,no_matches,no_matches,no_matches,mf_singleton
17879,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
14132,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_104
5654,Benzene_and_substituted_derivatives,Organoheterocyclic_compounds,Carbonyl_compounds,mf_237
18248,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_229
7687,no_matches,no_matches,no_matches,mf_singleton
17287,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_180
13950,no_matches,no_matches,no_matches,mf_singleton
11422,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
13426,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_436
13862,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_269
17839,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_442
2197,Benzene_and_substituted_derivatives,Benzenoids,Amino_acids-_peptides-_and_analogues,mf_75
18435,no_matches,no_matches,no_matches,mf_singleton
2530,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_268
18146,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
3639,Benzene_and_substituted_derivatives,Organoheterocyclic_compounds,Carbonyl_compounds,mf_237
14625,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_singleton
7804,no_matches,no_matches,no_matches,mf_singleton
845,no_matches,no_matches,no_matches,mf_singleton
10987,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
7654,Indanes,Benzenoids,Indanones,mf_singleton
15330,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesterterpenoids,mf_125
4708,Benzene_and_substituted_derivatives,Benzenoids,Carbonyl_compounds,mf_33
13753,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_179
2047,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_137
10436,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_115
2436,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
13642,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_57
17729,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
9424,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
12128,Benzene_and_substituted_derivatives,Benzenoids,Styrenes,mf_singleton
18527,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
16476,Peptidomimetics,Lipids_and_lipid-like_molecules,Hybrid_peptides,mf_706
13929,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_179
10178,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
15042,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_218
2547,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,Amino_acids-_peptides-_and_analogues,mf_160
11243,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
15415,no_matches,no_matches,no_matches,mf_singleton
17984,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
18203,no_matches,no_matches,no_matches,mf_12
3019,no_matches,no_matches,no_matches,mf_singleton
10584,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_115
17370,no_matches,no_matches,no_matches,mf_467
535,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_273
1366,no_matches,no_matches,no_matches,mf_singleton
4170,no_matches,no_matches,no_matches,mf_singleton
18368,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
15671,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
15531,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
10131,no_matches,no_matches,no_matches,mf_singleton
1433,Pyridines_and_derivatives,Organoheterocyclic_compounds,Pyridinecarboxylic_acids_and_derivatives,mf_314
13725,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
6667,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
10001,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_206
6914,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_450
15958,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_amides,mf_119
16972,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_166
661,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
14690,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
7254,Benzene_and_substituted_derivatives,Benzenoids,Carbonyl_compounds,mf_33
4915,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_105
13237,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_singleton
8944,Indoles_and_derivatives,Organoheterocyclic_compounds,not_available,mf_225
17577,no_matches,no_matches,no_matches,mf_singleton
15930,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
2899,no_matches,no_matches,no_matches,mf_singleton
8113,Prenol_lipids,Organoheterocyclic_compounds,not_available,mf_234
11498,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_104
17495,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_146
2699,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
7266,no_matches,no_matches,no_matches,mf_singleton
18269,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_229
12688,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_singleton
10056,Pyrrolopyridines,Lipids_and_lipid-like_molecules,not_available,mf_132
10313,no_matches,no_matches,no_matches,mf_singleton
15086,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
16953,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_247
15626,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_124
17296,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_442
1641,Carboxylic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Amino_acids-_peptides-_and_analogues,mf_170
9142,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_115
11319,no_matches,no_matches,no_matches,mf_singleton
11370,no_matches,no_matches,no_matches,mf_singleton
18458,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
15634,no_matches,no_matches,no_matches,mf_singleton
5176,no_matches,no_matches,no_matches,mf_singleton
9706,no_matches,no_matches,no_matches,mf_singleton
11664,no_matches,no_matches,no_matches,mf_singleton
6989,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Alpha-halocarboxylic_acids_and_derivatives,mf_307
6377,no_matches,no_matches,no_matches,mf_singleton
14644,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
15721,no_matches,no_matches,no_matches,mf_singleton
17150,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_540
16134,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_167
13146,Unsaturated_hydrocarbons,Hydrocarbons,Branched_unsaturated_hydrocarbons,mf_singleton
10041,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_singleton
4586,Unsaturated_hydrocarbons,Hydrocarbons,Olefins,mf_112
2567,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_268
15984,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
10468,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_56
13763,Prenol_lipids,Lipids_and_lipid-like_molecules,Flavones,mf_39
8783,no_matches,no_matches,no_matches,mf_singleton
16113,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_281
13610,no_matches,no_matches,no_matches,mf_singleton
15370,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
1707,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_244
17981,Fatty_Acyls,Organoheterocyclic_compounds,not_available,mf_348
9112,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_singleton
5929,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_394
16420,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_217
1412,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_273
276,Carboxylic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Amino_acids-_peptides-_and_analogues,mf_1
18359,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_442
569,no_matches,no_matches,no_matches,mf_singleton
17722,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_141
6763,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Hydroxycinnamic_acids_and_derivatives,mf_singleton
7156,Indoles_and_derivatives,Organoheterocyclic_compounds,not_available,mf_413
9590,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_570
13033,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
17253,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_141
14937,no_matches,no_matches,no_matches,mf_singleton
14419,no_matches,no_matches,no_matches,mf_singleton
13086,Unsaturated_hydrocarbons,Benzenoids,not_available,mf_35
8042,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
8847,Fatty_Acyls,Phenylpropanoids_and_polyketides,not_available,mf_109
17852,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_alcohol_esters,mf_95
4932,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_495
6192,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_singleton
11551,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_104
3293,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
12284,no_matches,no_matches,no_matches,mf_singleton
18314,no_matches,no_matches,no_matches,mf_singleton
9011,no_matches,no_matches,no_matches,mf_singleton
13261,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
9380,Organonitrogen_compounds,Organic_nitrogen_compounds,Amines,mf_115
15326,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_575
14765,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
16086,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Ergostane_steroids,mf_21
2909,Quinolines_and_derivatives,Organoheterocyclic_compounds,not_available,mf_302
11263,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
984,Pyrrolidines,Organoheterocyclic_compounds,Phenylpyrrolidines,mf_singleton
14703,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
18367,no_matches,no_matches,no_matches,mf_279
12782,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Steroid_esters,mf_singleton
9327,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_singleton
10337,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Pregnot_availablee_steroids,mf_singleton
15197,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
12481,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
15722,no_matches,no_matches,no_matches,mf_singleton
7921,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
10353,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_512
16999,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
11329,Organooxygen_compounds,Organic_oxygen_compounds,Alcohols_and_polyols,mf_singleton
14990,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_alcohols,mf_428
3120,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_137
12982,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoserines,mf_98
12912,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
8378,no_matches,no_matches,no_matches,mf_singleton
9664,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
8273,not_available,Alkaloids_and_derivatives,not_available,mf_singleton
760,Carboxylic_acids_and_derivatives,Phenylpropanoids_and_polyketides,Amino_acids-_peptides-_and_analogues,mf_1
5477,Naphthofurans,Organoheterocyclic_compounds,not_available,mf_singleton
16148,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
4182,Pyrans,Benzenoids,not_available,mf_158
6008,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
14173,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_116
978,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_singleton
15743,no_matches,no_matches,no_matches,mf_singleton
6230,Pteridines_and_derivatives,Organoheterocyclic_compounds,Alloxazines_and_isoalloxazines,mf_singleton
18412,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
14598,Fatty_Acyls,Organoheterocyclic_compounds,not_available,mf_348
17698,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_145
2577,Benzene_and_substituted_derivatives,Benzenoids,Benzoyl_derivatives,mf_58
796,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
14995,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
16668,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
17269,no_matches,no_matches,no_matches,mf_singleton
14834,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Vitamin_D_and_derivatives,mf_singleton
12636,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_17
5085,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_singleton
3702,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
12500,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
706,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_85
18193,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoinositols,mf_121
16670,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_166
2728,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_268
13081,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_510
11494,Sphingolipids,Lipids_and_lipid-like_molecules,Glycosphingolipids,mf_singleton
11484,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Stigmastanes_and_derivatives,mf_singleton
17378,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
18461,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
15936,no_matches,no_matches,no_matches,mf_singleton
17628,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_178
11691,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
12141,Carboxylic_acids_and_derivatives,Organoheterocyclic_compounds,not_available,mf_193
18123,no_matches,no_matches,no_matches,mf_singleton
14183,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
13987,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_226
18291,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_97
13172,no_matches,no_matches,no_matches,mf_singleton
8114,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
5729,Prenol_lipids,Lipids_and_lipid-like_molecules,Quinone_and_hydroquinone_lipids,mf_singleton
1640,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
11409,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Vitamin_D_and_derivatives,mf_singleton
12654,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
11253,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_377
1247,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acid_esters,mf_155
14155,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_179
11615,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
13780,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
16871,Prenol_lipids,Lipids_and_lipid-like_molecules,Glycerophosphates,mf_5
16340,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
5055,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_394
2492,no_matches,no_matches,no_matches,mf_singleton
17674,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
15745,Benzene_and_substituted_derivatives,Benzenoids,Benzoic_acids_and_derivatives,mf_358
6882,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
2531,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_singleton
8791,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_31
10744,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
6467,Prenol_lipids,Lipids_and_lipid-like_molecules,Terpene_lactones,mf_singleton
5969,no_matches,no_matches,no_matches,mf_singleton
16928,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
1775,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
3157,Purine_nucleosides,Nucleosides-_nucleotides-_and_analogues,not_available,mf_singleton
16131,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_217
17763,Flavonoids,Phenylpropanoids_and_polyketides,Flavonoid_glycosides,mf_52
11989,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_singleton
6246,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_37
4232,Carboxylic_acids_and_derivatives,Organic_acids_and_derivatives,Amino_acids-_peptides-_and_analogues,mf_256
13584,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,not_available,mf_192
8982,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_282
6407,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
4326,Benzene_and_substituted_derivatives,Benzenoids,Phenylmethylamines,mf_singleton
9031,Coumarins_and_derivatives,Organoheterocyclic_compounds,not_available,mf_549
17120,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
16669,no_matches,no_matches,no_matches,mf_singleton
11155,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
132,no_matches,no_matches,no_matches,mf_singleton
6006,Benzene_and_substituted_derivatives,Benzenoids,Phenylpropanes,mf_singleton
9927,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphoethanolamines,mf_2
6750,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_664
11084,Organooxygen_compounds,Organic_oxygen_compounds,Alcohols_and_polyols,mf_singleton
17144,no_matches,no_matches,no_matches,mf_singleton
6240,Organooxygen_compounds,Organic_oxygen_compounds,not_available,mf_23
14251,Prenol_lipids,Lipids_and_lipid-like_molecules,Diterpenoids,mf_126
17691,no_matches,no_matches,no_matches,mf_singleton
2077,Prenol_lipids,Lipids_and_lipid-like_molecules,Amino_acids-_peptides-_and_analogues,mf_553
15008,no_matches,no_matches,no_matches,mf_singleton
6159,Benzodioxanes,Organoheterocyclic_compounds,Benzo-1-3-dioxanes,mf_715
18434,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
4702,no_matches,no_matches,no_matches,mf_singleton
10012,Prenol_lipids,Lipids_and_lipid-like_molecules,not_available,mf_3
11044,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_singleton
17025,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
3824,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_267
15079,no_matches,no_matches,no_matches,mf_singleton
10752,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_acids_and_conjugates,mf_56
10622,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_377
17502,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
9453,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_416
11972,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_510
18095,Steroids_and_steroid_derivatives,Lipids_and_lipid-like_molecules,Steroidal_glycosides,mf_7
17455,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_217
11584,Fatty_Acyls,Phenylpropanoids_and_polyketides,not_available,mf_109
17235,Glycerolipids,Lipids_and_lipid-like_molecules,Triradylcglycerols,mf_299
2594,Prenol_lipids,Lipids_and_lipid-like_molecules,Monoterpenoids,mf_111
5079,Benzopyrans,Organoheterocyclic_compounds,2-benzopyrans,mf_singleton
10050,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_38
5618,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_156
15420,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_57
17505,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
16249,no_matches,no_matches,no_matches,mf_singleton
112,no_matches,no_matches,no_matches,mf_singleton
2150,Pyridines_and_derivatives,Organoheterocyclic_compounds,Oximes,mf_191
18513,Glycerophospholipids,Lipids_and_lipid-like_molecules,Glycerophosphocholines,mf_34
5613,Organooxygen_compounds,Organic_oxygen_compounds,Carbonyl_compounds,mf_singleton
11120,no_matches,no_matches,no_matches,mf_singleton
15742,no_matches,no_matches,no_matches,mf_singleton
7461,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
10013,no_matches,no_matches,no_matches,mf_singleton
4423,Dihydrofurans,Organoheterocyclic_compounds,Furanones,mf_209
5894,Pyrans,Benzenoids,not_available,mf_158
11399,no_matches,no_matches,no_matches,mf_singleton
17503,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_180
272,no_matches,no_matches,no_matches,mf_singleton
2262,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
10815,no_matches,no_matches,no_matches,mf_singleton
7162,no_matches,no_matches,no_matches,mf_singleton
13319,Organonitrogen_compounds,Organic_nitrogen_compounds,not_available,mf_169
4051,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_18
2539,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
14902,no_matches,no_matches,no_matches,mf_singleton
12989,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
4208,Cinnamic_acids_and_derivatives,Phenylpropanoids_and_polyketides,not_available,mf_113
1604,Pyridines_and_derivatives,Organoheterocyclic_compounds,Oximes,mf_191
802,Thioethers,Organoheterocyclic_compounds,Aryl_thioethers,mf_45
17713,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_217
9572,Pyrans,Organoheterocyclic_compounds,Pyranones_and_derivatives,mf_singleton
6170,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
8265,no_matches,no_matches,no_matches,mf_singleton
8247,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_20
4837,Benzene_and_substituted_derivatives,Benzenoids,not_available,mf_18
1054,Organooxygen_compounds,Organoheterocyclic_compounds,not_available,mf_4
1982,no_matches,no_matches,no_matches,mf_singleton
15733,Benzene_and_substituted_derivatives,Benzenoids,Benzoic_acids_and_derivatives,mf_358
16619,Fatty_Acyls,Lipids_and_lipid-like_molecules,Lineolic_acids_and_derivatives,mf_330
15005,no_matches,no_matches,no_matches,mf_singleton
14409,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_singleton
16846,no_matches,no_matches,no_matches,mf_singleton
6627,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_700
14172,Sphingolipids,Lipids_and_lipid-like_molecules,Ceramides,mf_81
6090,Organooxygen_compounds,Benzenoids,Carbonyl_compounds,mf_244
11442,Prenol_lipids,Lipids_and_lipid-like_molecules,Sesquiterpenoids,mf_54
12835,Prenol_lipids,Lipids_and_lipid-like_molecules,Triterpenoids,mf_67
15002,Fatty_Acyls,Lipids_and_lipid-like_molecules,Fatty_alcohols,mf_singleton
17159,no_matches,no_matches,no_matches,mf_singleton
